index,filename,image_id,airlight,beta,height,width,baseline_psnr,baseline_ssim,current_psnr,current_ssim,delta_psnr,delta_ssim,lf_target_residual_norm,lf_current_residual_norm,lf_residual_error_norm,lf_residual_norm_ratio,lf_residual_error_ratio,lf_residual_cosine,lf_residual_sign_agreement,lf_luma_target_residual_norm,lf_luma_current_residual_norm,lf_luma_norm_ratio,lf_luma_residual_cosine,lf_luma_sign_agreement,lf_residual_error_bias_r,lf_residual_error_bias_g,lf_residual_error_bias_b,lf_residual_error_bias_luma,lf_baseline_mse,lf_current_mse,lf_mse_delta,lf_baseline_mae,lf_current_mae,lf_mae_delta,lf_luma_baseline_mse,lf_luma_current_mse,lf_luma_mse_delta,airlight_bin,beta_bin,baseline_strength_bin
1,1000_0.73_1.8.png,1000,0.73,1.8,480,640,29.276544649578057,0.9898760318756104,29.083606036605914,0.9898658394813538,-0.1929386129721422,-1.0192394256591797e-05,31.97939109802246,10.282097816467285,32.780181884765625,0.3215226263986968,1.0250408390919201,0.08190391212701797,0.6004640460014343,18.192075729370117,5.910543918609619,0.32489662018432386,0.04283713549375534,0.5808472633361816,-0.003219634061679244,-0.004342223051935434,-0.0051218545995652676,-0.00409544724971056,0.0011096803937107325,0.0011659510200843215,5.627062637358904e-05,0.026395753026008606,0.026981867849826813,0.0005861148238182068,0.0010773164685815573,0.0011610481888055801,8.373172022402287e-05,0.65<=A<0.75,beta>=1.7,baseline_middle_50
2,100_0.5_1.76.png,100,0.5,1.76,400,400,30.763515921282988,0.9860671758651733,28.333793097829883,0.9874917268753052,-2.4297228234531048,0.001424551010131836,18.89080047607422,12.995145797729492,25.467504501342773,0.687908689427335,1.3481432157201678,-0.25023066997528076,0.5720231533050537,10.972979545593262,7.463128089904785,0.6801368815912876,-0.27507781982421875,0.5727767944335938,-0.01534466352313757,-0.01582714170217514,-0.014921369962394238,-0.01557962317019701,0.0007434632861986756,0.00135123694781214,0.0006077736616134644,0.0213194340467453,0.025408398360013962,0.0040889643132686615,0.0007525392575189471,0.0013822393957525492,0.000629700138233602,A<0.65,beta>=1.7,baseline_middle_50
3,101_0.83_1.44.png,101,0.83,1.44,400,400,24.82007373244601,0.9667182564735413,23.83835743973669,0.9636284112930298,-0.9817162927093186,-0.0030898451805114746,39.254066467285156,12.237659454345703,44.05850601196289,0.3117552028538171,1.12239342256889,-0.26074251532554626,0.43547382950782776,22.557544708251953,6.934775352478027,0.3074259828438315,-0.26460084319114685,0.4413485527038574,0.055756449699401855,0.05641963332891464,0.0573689304292202,0.05632956326007843,0.003210170427337289,0.004044066183269024,0.000833895755931735,0.05197189003229141,0.05664833262562752,0.004676442593336105,0.003180267522111535,0.003998235799372196,0.0008179682772606611,0.75<=A<0.85,1.4<=beta<1.7,baseline_weakest_25
4,102_0.67_1.36.png,102,0.67,1.36,400,400,25.43641408109729,0.9698611497879028,24.236561475140324,0.9634947776794434,-1.1998526059569663,-0.006366372108459473,36.5699577331543,10.432327270507812,42.09690856933594,0.285270421875546,1.1511336402549601,-0.4271901249885559,0.2785772681236267,21.098424911499023,5.925079345703125,0.28083041130117015,-0.4339008927345276,0.276620090007782,0.053636521100997925,0.054212260991334915,0.05484001338481903,0.05411168187856674,0.002786170458421111,0.003691978519782424,0.0009058080613613129,0.04737168923020363,0.05423430725932121,0.006862618029117584,0.0027821469120681286,0.0036795868072658777,0.0008974398951977491,0.65<=A<0.75,1.1<=beta<1.4,baseline_weakest_25
5,103_0.94_0.98.png,103,0.94,0.98,400,400,28.30194274778668,0.9779810905456543,26.528454063404272,0.9736794233322144,-1.7734886843824071,-0.004301667213439941,25.894039154052734,11.325711250305176,32.10598373413086,0.43738681257584194,1.239898632388755,-0.3955784738063812,0.26106753945350647,14.791393280029297,6.444863796234131,0.43571715484948326,-0.3961251378059387,0.2629944384098053,0.03643384203314781,0.03602534532546997,0.03802460804581642,0.03637540340423584,0.0013968775747343898,0.0021474880632013083,0.0007506104884669185,0.03136597201228142,0.03927293419837952,0.007906962186098099,0.0013674082001671195,0.002099035307765007,0.0007316271075978875,0.85<=A<0.95,0.8<=beta<1.1,baseline_weakest_25
6,104_0.91_1.41.png,104,0.91,1.41,400,400,25.36829672251354,0.9662331938743591,24.154585982412954,0.962372899055481,-1.2137107401005878,-0.003860294818878174,36.64130401611328,12.436102867126465,42.31814956665039,0.33940120858301326,1.1549302270476147,-0.32214224338531494,0.3807809054851532,20.97200584411621,7.048336029052734,0.33608306622850653,-0.3245815932750702,0.3765931725502014,0.05072407051920891,0.050947800278663635,0.052893638610839844,0.05110273137688637,0.0027970520313829184,0.003730887547135353,0.0009338355157524347,0.04679257422685623,0.0528990812599659,0.006106507033109665,0.0027489063795655966,0.003659136826172471,0.0009102304466068745,0.85<=A<0.95,1.4<=beta<1.7,baseline_weakest_25
7,105_0.84_0.8.png,105,0.84,0.8,400,400,25.77411515456191,0.9798886775970459,25.794656549643122,0.9795946478843689,0.020541395081213665,-0.00029402971267700195,35.2800407409668,8.966639518737793,35.2359733581543,0.25415615544700404,0.9987509259658726,0.13198943436145782,0.3445645570755005,19.686655044555664,5.0485382080078125,0.25644469294462413,0.09147118777036667,0.209435373544693,-0.04953097552061081,-0.038965750485658646,-0.03426986187696457,-0.04158942028880119,0.0025930858682841063,0.0025866120122373104,-6.473856046795845e-06,0.036454711109399796,0.04101725295186043,0.004562541842460632,0.0024222773499786854,0.0024679352063685656,4.565785638988018e-05,0.75<=A<0.85,0.8<=beta<1.1,baseline_weakest_25
8,106_0.59_1.07.png,106,0.59,1.07,400,400,28.469115431336824,0.9819873571395874,27.96966657098106,0.9809557199478149,-0.49944886035576275,-0.001031637191772461,25.4608097076416,8.279061317443848,27.068693161010742,0.32516881483777155,1.063151308690963,-0.037758976221084595,0.2035123109817505,13.926878929138184,4.639014720916748,0.3330979427997237,-0.07853250205516815,0.1453905552625656,-0.04226503148674965,-0.03051426075398922,-0.027262374758720398,-0.033657025545835495,0.0013505266979336739,0.0015264878747984767,0.00017596117686480284,0.02694706991314888,0.033460114151239395,0.006513044238090515,0.0012122372863814235,0.001410161959938705,0.0001979246735572815,A<0.65,0.8<=beta<1.1,baseline_weakest_25
9,107_0.89_1.5.png,107,0.89,1.5,400,400,27.87759836047469,0.9823389649391174,25.340984198773636,0.9759136438369751,-2.5366141617010527,-0.006425321102142334,27.38064956665039,13.29022216796875,37.068695068359375,0.4853873950512931,1.3538281835909771,-0.6152302622795105,0.3102077543735504,15.18722152709961,7.575639724731445,0.49881670002730305,-0.6279782652854919,0.27945229411125183,-0.04450530186295509,-0.03323909267783165,-0.026105931028723717,-0.03579450771212578,0.0015618748730048537,0.0028626839630305767,0.001300809090025723,0.02942441590130329,0.03812599182128906,0.008701575919985771,0.0014415731420740485,0.002703396836295724,0.0012618236942216754,0.85<=A<0.95,1.4<=beta<1.7,baseline_weakest_25
10,108_0.73_1.27.png,108,0.73,1.27,400,400,27.24645269367477,0.9827321767807007,26.41685705613069,0.9791178703308105,-0.8295956375440774,-0.0036143064498901367,29.568885803222656,7.431840419769287,32.64391326904297,0.2513398871106366,1.1039953783272134,-0.3096086382865906,0.24961654841899872,16.22800064086914,4.1724853515625,0.2571164152566258,-0.3085356056690216,0.16547107696533203,-0.0447533018887043,-0.030461596325039864,-0.024956298992037773,-0.03410721197724342,0.0018214979209005833,0.0022200520616024733,0.00039855414070189,0.029114477336406708,0.03522798418998718,0.006113506853580475,0.001645925105549395,0.0020158763509243727,0.0003699512453749776,0.65<=A<0.75,1.1<=beta<1.4,baseline_weakest_25
11,109_0.74_1.74.png,109,0.74,1.74,400,400,28.09817576841244,0.983495831489563,29.29481432792899,0.9889912605285645,1.1966385595165505,0.005495429039001465,26.87339210510254,10.10645580291748,23.410064697265625,0.37607666956932223,0.8711242929700966,0.5086409449577332,0.4284403920173645,15.363536834716797,5.661323547363281,0.36849090207994667,0.48421964049339294,0.4165150821208954,-0.021534252911806107,-0.021887218579649925,-0.020952647551894188,-0.021675143390893936,0.001504539861343801,0.0011417316272854805,-0.0003628082340583205,0.029220707714557648,0.027817977592349052,-0.0014027301222085953,0.001475239172577858,0.0011490999022498727,-0.0003261392703279853,0.65<=A<0.75,beta>=1.7,baseline_weakest_25
