index,filename,image_id,airlight,beta,height,width,input_psnr,input_ssim,baseline_psnr,baseline_ssim,current_psnr,current_ssim,delta_psnr,delta_ssim,airlight_bin,beta_bin,airlight_beta_bin,baseline_strength_bin
1,1000_0.73_1.8.png,1000,0.73,1.8,480,640,21.34797847782968,0.9399944543838501,29.359880320294735,0.9895191788673401,29.083606036605914,0.9898658394813538,-0.2762742836888208,0.0003466606140136719,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,baseline_middle_50
2,100_0.5_1.76.png,100,0.5,1.76,400,400,15.609945657187724,0.7223281264305115,27.488300381167555,0.9861255288124084,28.333793097829883,0.9874917268753052,0.8454927166623278,0.0013661980628967285,A<0.65,beta>=1.7,A<0.65 | beta>=1.7,baseline_weakest_25
3,101_0.83_1.44.png,101,0.83,1.44,400,400,10.359807369608907,0.720355749130249,25.291283394951513,0.9672132730484009,23.83835743973669,0.9636284112930298,-1.4529259552148233,-0.0035848617553710938,0.75<=A<0.85,1.4<=beta<1.7,0.75<=A<0.85 | 1.4<=beta<1.7,baseline_weakest_25
4,102_0.67_1.36.png,102,0.67,1.36,400,400,11.457589744981323,0.7599693536758423,25.22598198581352,0.9696574807167053,24.236561475140324,0.9634947776794434,-0.9894205106731953,-0.006162703037261963,0.65<=A<0.75,1.1<=beta<1.4,0.65<=A<0.75 | 1.1<=beta<1.4,baseline_weakest_25
5,103_0.94_0.98.png,103,0.94,0.98,400,400,12.420238502475016,0.786376416683197,27.634688453623532,0.9778748750686646,26.528454063404272,0.9736794233322144,-1.1062343902192602,-0.004195451736450195,0.85<=A<0.95,0.8<=beta<1.1,0.85<=A<0.95 | 0.8<=beta<1.1,baseline_weakest_25
6,104_0.91_1.41.png,104,0.91,1.41,400,400,10.346996004583302,0.7144492864608765,25.908038443558404,0.9673904776573181,24.154585982412954,0.962372899055481,-1.75345246114545,-0.005017578601837158,0.85<=A<0.95,1.4<=beta<1.7,0.85<=A<0.95 | 1.4<=beta<1.7,baseline_weakest_25
7,105_0.84_0.8.png,105,0.84,0.8,400,400,21.790187248062463,0.9608063101768494,25.62552022490346,0.9782664775848389,25.794656549643122,0.9795946478843689,0.1691363247396609,0.0013281702995300293,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,baseline_weakest_25
8,106_0.59_1.07.png,106,0.59,1.07,400,400,24.377562460410246,0.9747257828712463,28.320265828745175,0.9800468683242798,27.96966657098106,0.9809557199478149,-0.35059925776411305,0.0009088516235351562,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,baseline_weakest_25
9,107_0.89_1.5.png,107,0.89,1.5,400,400,12.54811371449331,0.8407064080238342,26.74885683351578,0.9774661660194397,25.340984198773636,0.9759136438369751,-1.4078726347421444,-0.0015525221824645996,0.85<=A<0.95,1.4<=beta<1.7,0.85<=A<0.95 | 1.4<=beta<1.7,baseline_weakest_25
10,108_0.73_1.27.png,108,0.73,1.27,400,400,18.199268428950226,0.9230210185050964,26.89715111743969,0.9802689552307129,26.41685705613069,0.9791178703308105,-0.48029406130899943,-0.0011510848999023438,0.65<=A<0.75,1.1<=beta<1.4,0.65<=A<0.75 | 1.1<=beta<1.4,baseline_weakest_25
11,109_0.74_1.74.png,109,0.74,1.74,400,400,14.103398922125699,0.8613152503967285,28.646033288291846,0.9874687790870667,29.29481432792899,0.9889912605285645,0.648781039637143,0.0015224814414978027,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,baseline_weakest_25
12,10_0.6_1.67.png,10,0.6,1.67,400,400,16.447699349708618,0.870558500289917,30.201519336286427,0.9921550750732422,28.627184624083398,0.9915305972099304,-1.5743347122030293,-0.0006244778633117676,A<0.65,1.4<=beta<1.7,A<0.65 | 1.4<=beta<1.7,baseline_middle_50
13,110_0.68_1.22.png,110,0.68,1.22,400,400,19.501371282483888,0.9362725615501404,27.623150829894257,0.9899271130561829,27.919246995402066,0.9893113970756531,0.2960961655078087,-0.0006157159805297852,0.65<=A<0.75,1.1<=beta<1.4,0.65<=A<0.75 | 1.1<=beta<1.4,baseline_weakest_25
14,111_0.98_0.89.png,111,0.98,0.89,400,400,18.76340486211127,0.9268628358840942,28.5166077130331,0.9852627515792847,27.819009361761154,0.9826988577842712,-0.6975983512719459,-0.0025638937950134277,A>=0.95,0.8<=beta<1.1,A>=0.95 | 0.8<=beta<1.1,baseline_weakest_25
15,112_0.54_0.98.png,112,0.54,0.98,400,400,24.955849219672803,0.9711683988571167,25.41466374760457,0.9895192980766296,26.61383682961699,0.9884142279624939,1.1991730820124182,-0.0011050701141357422,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,baseline_weakest_25
16,113_0.71_1.48.png,113,0.71,1.48,400,400,12.738859149551786,0.7542374730110168,32.710479139591264,0.9869794845581055,31.671157425907758,0.9846225380897522,-1.0393217136835062,-0.0023569464683532715,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,baseline_middle_50
17,114_0.7_0.91.png,114,0.7,0.91,400,400,15.969496373066253,0.8625573515892029,34.55474765492197,0.9916490912437439,34.63525523520314,0.9911083579063416,0.08050758028117144,-0.0005407333374023438,0.65<=A<0.75,0.8<=beta<1.1,0.65<=A<0.75 | 0.8<=beta<1.1,baseline_middle_50
18,115_0.52_0.82.png,115,0.52,0.82,400,400,19.582632142951933,0.9146227836608887,36.64757134693954,0.9940459728240967,36.55498225955282,0.9941326975822449,-0.09258908738672034,8.672475814819336e-05,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,baseline_strongest_25
19,116_0.73_1.62.png,116,0.73,1.62,400,400,11.931531955251709,0.7238272428512573,31.86492946521995,0.9846682548522949,30.822697806169835,0.9817607998847961,-1.0422316590501168,-0.0029074549674987793,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,baseline_middle_50
20,117_0.69_1.13.png,117,0.69,1.13,400,400,20.858106456432594,0.9190354347229004,26.567122997659567,0.9850414395332336,28.49988371718005,0.9869033694267273,1.9327607195204841,0.0018619298934936523,0.65<=A<0.75,1.1<=beta<1.4,0.65<=A<0.75 | 1.1<=beta<1.4,baseline_weakest_25
21,118_0.68_1.96.png,118,0.68,1.96,400,400,17.137817356880298,0.8440964818000793,24.178155535986043,0.9746018052101135,25.649836250110866,0.9784289002418518,1.4716807141248225,0.0038270950317382812,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,baseline_weakest_25
22,119_0.81_0.75.png,119,0.81,0.75,400,400,23.726289763331533,0.9448643326759338,28.857775364498266,0.9902912974357605,29.38343388350885,0.9902728796005249,0.5256585190105838,-1.8417835235595703e-05,0.75<=A<0.85,beta<0.8,0.75<=A<0.85 | beta<0.8,baseline_middle_50
23,11_0.98_0.72.png,11,0.98,0.72,400,400,18.03385224616276,0.9308559894561768,36.877789622192566,0.9955776333808899,35.62888222626584,0.9956389665603638,-1.2489073959267287,6.133317947387695e-05,A>=0.95,beta<0.8,A>=0.95 | beta<0.8,baseline_strongest_25
24,120_0.8_0.89.png,120,0.8,0.89,400,400,22.402664948881444,0.931528627872467,28.31759281138753,0.9889920949935913,29.38400419183249,0.9892888069152832,1.0664113804449578,0.00029671192169189453,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,baseline_weakest_25
25,121_0.86_1.21.png,121,0.86,1.21,400,400,12.647723528037101,0.7740514278411865,32.036171654887575,0.9829457998275757,30.14254645889966,0.979453980922699,-1.8936251959879158,-0.003491818904876709,0.85<=A<0.95,1.1<=beta<1.4,0.85<=A<0.95 | 1.1<=beta<1.4,baseline_middle_50
